candidate_rank,frame_index,folder_name,timestamp,oe,le,total_occ,total_le,fop,flp,v2x_gen_score
334,423,trans_M1,000848,3,0,8,4,1.43896596,0.6438625859132114,1.0414142729566058
335,1897,trans_M2,001794,3,1,9,5,1.4468482,0.6348189186857008,1.0408335593428504
336,1078,trans_M2,000154,2,4,3,7,0.5737622400000001,1.5043000729328542,1.0390311564664272
337,212,trans_M1,000436,4,0,7,3,1.7875994399999997,0.28363051954755464,1.0356149797737773
338,1892,trans_M2,001785,3,1,12,5,1.42964432,0.6368246986286447,1.0332345093143223
339,1874,trans_M2,001757,3,1,9,5,1.4290387599999999,0.6348457027942918,1.0319422313971458
340,1505,trans_M2,001015,2,2,7,16,0.994084,1.0690699330985705,1.0315769665492853
341,2877,trans_M3,001769,3,1,7,5,1.42640056,0.6348080882727605,1.0306043241363803
342,1852,trans_M2,001704,3,1,8,2,1.4239486399999999,0.6369225664068514,1.0304356032034256
343,1899,trans_M2,001796,3,1,9,4,1.414977,0.6370038262488871,1.0259904131244435
344,1931,trans_M2,001868,3,1,9,4,1.41177088,0.6370687357710445,1.0244198078855222
345,2673,trans_M3,001356,4,1,13,4,1.38780396,0.66099248704151,1.024398223520755
346,1675,trans_M2,001350,4,2,13,4,1.07785496,0.9692902522044231,1.0235726061022117
347,902,trans_M1,001795,3,1,9,4,1.40966876,0.636989633975343,1.0233291969876714
348,2748,trans_M3,001505,2,2,3,14,0.865971,1.1801736126229911,1.0230723063114957
349,860,trans_M1,001711,3,1,10,3,1.4090061999999999,0.6370573947028273,1.0230317973514136
350,2888,trans_M3,001786,3,1,9,5,1.41086384,0.6348021310854276,1.0228329855427138
351,896,trans_M1,001785,3,1,9,5,1.407988,0.6368246986286447,1.0224063493143223
352,913,trans_M1,001816,3,0,7,2,1.6065492799999999,0.437341466091009,1.0219453730455044
353,2341,trans_M3,000694,7,1,16,1,1.0236787600000001,1.018789510624015,1.0212341353120076
354,1908,trans_M2,001815,3,0,8,4,1.60381692,0.4373439128846681,1.0205804164423342
355,2926,trans_M3,001868,3,1,7,3,1.40206352,0.6370687357710445,1.0195661278855224
356,1898,trans_M2,001795,3,1,8,3,1.39928704,0.636989633975343,1.0181383369876715
357,502,trans_M1,000996,4,1,11,17,1.0771308,0.9557151268424554,1.0164229634212276
358,2480,trans_M3,000972,1,5,3,9,0.15737087999999996,1.8751232768703474,1.0162470784351736
359,1345,trans_M2,000694,6,1,18,1,1.0115319999999999,1.018789510624015,1.0151607553120074
360,1513,trans_M2,001029,2,0,11,11,1.4152,0.6142047784564908,1.0147023892282454
361,1830,trans_M2,001656,3,0,11,5,1.6181405199999999,0.4092412437819998,1.0136908818909998
362,2907,trans_M3,001831,2,2,6,4,1.26834068,0.7539155872073232,1.0111281336036617
363,532,trans_M1,001063,1,4,6,10,0.5098,1.5121047805372823,1.010952390268641
364,2908,trans_M3,001832,3,0,10,4,1.5806098,0.4373214077550922,1.008965603877546
365,1909,trans_M2,001816,3,0,8,4,1.5793916000000001,0.437341466091009,1.0083665330455045
366,1934,trans_M2,001879,3,1,10,4,1.3760589200000002,0.6371608006234826,1.0066098603117415
367,2351,trans_M3,000721,6,0,17,2,0.88822204,1.1207987612892696,1.0045104006446348
368,917,trans_M1,001832,3,0,7,4,1.57129704,0.4373214077550922,1.004309223877546
369,517,trans_M1,001029,2,0,11,11,1.3828,0.6142047784564908,0.9985023892282454
370,344,trans_M1,000683,7,0,20,1,0.99470416,0.9986286730132798,0.9966664165066399
371,1506,trans_M2,001017,1,2,10,14,0.6594,1.3317539461036516,0.9955769730518258
372,349,trans_M1,000694,7,1,18,1,0.9707469599999999,1.018789510624015,0.9947682353120075
373,854,trans_M1,001700,3,0,8,4,1.4089087200000001,0.5789906326598103,0.9939496763299052
374,2532,trans_M3,001079,1,4,4,13,0.7274,1.260438977460732,0.9939194887303661
375,1742,trans_M2,001484,1,2,3,14,0.7898,1.1977290283535413,0.9937645141767706
376,1815,trans_M2,001629,3,0,11,5,1.44602756,0.5396036557850321,0.9928156078925161
377,1420,trans_M2,000850,3,0,7,3,1.32212004,0.6597226409212579,0.990921340460629
378,912,trans_M1,001815,3,0,10,4,1.54305748,0.4373439128846681,0.9902006964423341
379,2386,trans_M3,000795,3,0,9,3,0.99104976,0.9834541876911174,0.9872519738455587
380,1413,trans_M2,000835,5,3,13,7,0.8987884400000001,1.0752706609266964,0.9870295504633483
381,904,trans_M1,001797,3,0,8,4,1.53516916,0.43728098848227903,0.9862250742411395
382,2484,trans_M3,000979,1,5,5,12,0.14447040000000003,1.82710659634856,0.98578849817428
383,239,trans_M1,000488,4,3,10,6,0.97593316,0.9932784916559072,0.9846058258279535
384,368,trans_M1,000733,3,1,14,2,0.9855664,0.9832228871410795,0.9843946435705397
385,714,trans_M1,001418,4,0,6,15,0.87418444,1.0924080883240996,0.9832962641620497
386,204,trans_M1,000419,6,0,6,1,0.79855072,1.167409117621316,0.982979918810658
387,2510,trans_M3,001031,3,1,11,9,1.29478016,0.6644564509348456,0.9796183054674228
388,2502,trans_M3,001017,1,2,8,11,0.6586,1.3006053924579657,0.9796026962289828
389,2705,trans_M3,001418,4,0,5,15,0.86590328,1.0924080883240996,0.9791556841620499
390,1850,trans_M2,001700,3,0,9,5,1.37221348,0.5789906326598103,0.9756020563299053
391,1876,trans_M2,001760,2,2,9,4,1.2061586,0.7433721773964812,0.9747653886982406
392,1525,trans_M2,001060,1,3,5,11,0.8202,1.1291905468238794,0.9746952734119397
393,1514,trans_M2,001031,3,1,13,10,1.28245624,0.6644564509348456,0.9734563454674228
394,352,trans_M1,000705,6,0,18,0,1.008038,0.9370618337641449,0.9725499168820724
395,2961,trans_M3,001947,3,2,10,4,1.14328604,0.799906354124396,0.971596197062198
396,736,trans_M1,001469,1,2,2,13,0.63157908,1.3085418415887595,0.9700604607943797
397,2813,trans_M3,001637,3,1,10,4,1.35423616,0.5838424597970354,0.9690393098985177
398,1900,trans_M2,001797,3,0,9,4,1.5005484,0.43728098848227903,0.9689146942411395
399,2871,trans_M3,001760,2,2,9,4,1.14041676,0.7943343846805141,0.9673755723402571
400,1732,trans_M2,001469,2,2,3,13,0.73420416,1.1980369617568387,0.9661205608784194
401,2308,trans_M3,000640,3,0,10,1,1.1182918,0.8131000166593084,0.9656959083296541
402,1348,trans_M2,000705,6,0,18,0,0.9925344800000002,0.9370618337641449,0.9647981568820725
403,2320,trans_M3,000660,6,0,17,0,0.9973247199999998,0.9321591105554642,0.964741915277732
404,1335,trans_M2,000673,7,1,19,2,0.77778336,1.1469023649305157,0.9623428624652579
405,1296,trans_M2,000607,5,0,19,0,0.9486857200000001,0.9718742305271895,0.9602799752635948
406,222,trans_M1,000459,3,0,6,4,0.69454204,1.225577225377014,0.960059632688507
407,2743,trans_M3,001498,2,1,3,14,1.03990688,0.8767902810900816,0.9583485805450408
408,510,trans_M1,001017,1,2,9,14,0.5828,1.3317539461036516,0.9572769730518258
409,2330,trans_M3,000672,5,0,15,1,0.8730236800000001,1.0410683179434939,0.957045998971747
410,685,trans_M1,001362,3,1,12,3,1.22582848,0.6869026859524126,0.9563655829762063
411,1209,trans_M2,000438,3,0,4,2,1.70756768,0.20103667475540685,0.9543021773777034
412,2915,trans_M3,001843,2,2,8,4,1.2376960000000001,0.6704431323435258,0.954069566171763
413,2848,trans_M3,001705,3,1,9,3,1.0788768000000002,0.8288309237000699,0.9538538618500351
414,2895,trans_M3,001797,3,0,9,4,1.4687383999999999,0.43728098848227903,0.9530096942411395
415,409,trans_M1,000821,4,2,11,3,0.5223945600000001,1.3828161236912373,0.9526053418456186
416,746,trans_M1,001484,1,2,3,14,0.7888,1.1158189342823728,0.9523094671411864
417,2329,trans_M3,000671,4,0,16,0,0.8634957200000001,1.0404314755587079,0.9519635977793539
418,2837,trans_M3,001684,2,3,11,4,1.0578552,0.8450183440911104,0.9514367720455552
419,938,trans_M1,001879,3,0,7,3,1.4645564800000002,0.43754711104859384,0.951051795524297
420,1407,trans_M2,000824,2,2,14,5,0.672958,1.2277215485324469,0.9503397742662234
421,1837,trans_M2,001674,2,2,8,4,1.25346508,0.6464136800292868,0.9499393800146434
422,220,trans_M1,000451,5,1,10,3,0.97771832,0.917427588344313,0.9475729541721565
423,1340,trans_M2,000683,6,0,18,2,0.9943982800000001,0.8983523159000923,0.9463752979500462
424,2808,trans_M3,001623,2,1,9,5,1.2587259999999998,0.6295300414384096,0.9441280207192047
425,1710,trans_M2,001418,3,0,5,15,0.7948046,1.0924080883240996,0.9436063441620498
426,2845,trans_M3,001700,3,0,8,4,1.3033692399999999,0.5789906326598141,0.9411799363299069
427,861,trans_M1,001716,4,1,11,3,0.97898964,0.9033063162528937,0.9411479781264469
428,1743,trans_M2,001485,2,2,3,15,0.88667108,0.9894936727300301,0.938082376365015
429,2884,trans_M3,001779,3,2,10,4,0.8785239999999999,0.9966815483681539,0.9376027741840769
430,934,trans_M1,001866,2,2,9,4,1.20367584,0.6705443746723466,0.9371101073361734
431,1848,trans_M2,001698,3,0,10,4,1.4367064,0.43706959952687796,0.936887999763439
432,2362,trans_M3,000739,6,1,17,2,0.8966898400000001,0.9741168399515077,0.9354033399757539
433,1539,trans_M2,001082,1,4,7,11,0.1024,1.7681419347422316,0.9352709673711158
434,2387,trans_M3,000796,3,1,9,4,0.8211020000000001,1.0494131585500381,0.9352575792750191
435,2213,trans_M3,000456,3,0,6,4,0.7664379200000001,1.104024969493384,0.9352314447466921
436,2344,trans_M3,000705,6,0,16,0,0.9327429999999999,0.9370618337641449,0.9349024168820723
437,890,trans_M1,001774,2,1,7,4,1.25904168,0.6089816668286218,0.9340116734143109
438,1953,trans_M2,001916,3,1,10,5,1.1997369199999999,0.6632279720754987,0.9314824460377493
439,2334,trans_M3,000681,5,0,19,1,0.94303772,0.9145409662793533,0.9287893431396766
440,2328,trans_M3,000670,6,0,17,0,0.8550701599999999,1.0024012632359123,0.9287357116179561
441,2336,trans_M3,000683,3,0,15,1,0.8412888000000001,1.0129488491903755,0.9271188245951878
442,1895,trans_M2,001789,2,2,10,4,1.1829204,0.6706313051484442,0.926775852574222
443,863,trans_M1,001722,3,2,10,4,0.9199278399999999,0.9322939471324965,0.9261108935662482
444,1370,trans_M2,000747,5,0,15,2,0.7927776,1.0589409488921266,0.9258592744460633
445,929,trans_M1,001850,2,2,7,4,1.20436904,0.6457905538898253,0.9250797969449127
446,855,trans_M1,001703,3,0,9,3,1.41141872,0.4372750598937237,0.9243468899468619
447,1528,trans_M2,001063,1,4,5,10,0.5028,1.344309890071844,0.923554945035922
448,1923,trans_M2,001847,2,2,9,4,1.17531136,0.6704321210861117,0.9228717405430559
449,396,trans_M1,000797,3,0,12,4,0.89961024,0.9456000732887869,0.9226051566443935
450,328,trans_M1,000660,6,0,18,0,0.9120068800000001,0.9321591105554653,0.9220829952777327
451,880,trans_M1,001760,2,2,8,4,1.196831,0.6459885480157886,0.9214097740078944
452,411,trans_M1,000824,1,3,12,4,0.40729023999999997,1.4340757300245965,0.9206829850122983
453,2474,trans_M3,000959,0,7,3,12,0.0,1.838521545092116,0.919260772546058
454,1307,trans_M2,000632,6,0,20,0,0.7967679200000001,1.0392254612708058,0.9179966906354029
455,543,trans_M1,001082,1,4,7,11,0.0664,1.7681419347422316,0.9172709673711158
456,2846,trans_M3,001703,3,0,8,3,1.3970198,0.4372750598937237,0.9171474299468618
457,2519,trans_M3,001058,0,3,3,11,0.0,1.8292344058703063,0.9146172029351531
458,2947,trans_M3,001913,2,0,7,4,1.55231664,0.273549350326792,0.912932995163396
459,1416,trans_M2,000843,2,1,7,4,0.9016895199999999,0.9237710692615164,0.9127302946307582
460,1842,trans_M2,001684,2,2,7,3,1.17906028,0.64608318691052,0.9125717334552601
461,2929,trans_M3,001879,3,0,8,4,1.38499284,0.43754711104859384,0.9112699755242969
462,2295,trans_M3,000617,4,1,18,1,0.81240592,1.0084406650421338,0.9104232925210669
463,852,trans_M1,001698,3,0,9,4,1.3833544400000002,0.43706959952687796,0.9102120197634391
464,238,trans_M1,000487,2,2,12,5,1.0758417599999999,0.744159943783868,0.9100008518919339
465,353,trans_M1,000708,6,0,18,0,0.82228612,0.997580098303345,0.9099331091516725
466,1914,trans_M2,001835,2,2,8,4,1.17390432,0.6458355929581931,0.9098699564790965
467,1363,trans_M2,000732,6,0,18,1,1.0731367600000001,0.7463326749799588,0.9097347174899795
468,2371,trans_M3,000760,5,0,15,1,0.9755028800000001,0.8438732939892566,0.9096880869946283
469,1234,trans_M2,000487,2,2,8,5,1.07131504,0.7441599437838684,0.9077374918919342
470,2704,trans_M3,001416,4,1,12,15,0.6109586,1.2042696856116235,0.9076141428058118
471,768,trans_M1,001534,0,4,3,13,0.0,1.8145304897509376,0.9072652448754688
472,1764,trans_M2,001534,0,4,3,13,0.0,1.8145304897509376,0.9072652448754688
473,2759,trans_M3,001534,0,4,2,13,0.0,1.8145304897509376,0.9072652448754688
474,1494,trans_M2,000989,2,4,9,19,0.08972208,1.7240008712680053,0.9068614756340027
475,1391,trans_M2,000796,3,0,10,4,0.9489112799999999,0.8597479232633048,0.9043296016316524
476,2676,trans_M3,001362,2,0,11,3,1.37224132,0.4355905438459515,0.9039159319229758
477,844,trans_M1,001678,3,0,11,4,1.5019256,0.299216011698444,0.900570805849222
478,2760,trans_M3,001536,0,4,2,13,0.0,1.800952807056084,0.900476403528042
479,769,trans_M1,001536,0,4,3,13,0.0,1.8009528070560838,0.9004764035280419
480,1765,trans_M2,001536,0,4,2,13,0.0,1.8009528070560838,0.9004764035280419
481,363,trans_M1,000727,6,0,17,1,0.96364892,0.8359031703611641,0.8997760451805821
482,859,trans_M1,001708,3,2,8,3,0.9615644,0.8342456922471485,0.8979050461235742
483,1918,trans_M2,001840,3,1,9,4,0.9995408799999999,0.7937053186692387,0.8966230993346193
484,1809,trans_M2,001619,2,2,9,3,1.14631856,0.6461155257824982,0.8962170428912491
485,813,trans_M1,001619,2,2,11,3,1.1433264,0.6461155257824982,0.8947209628912491
